"dim","best_val"
3,0.994959057093293
3,0.99495905709329
3,0
3,0.99495905709329
3,0
3,0.994959057093292
3,0.99495905709329
3,1.98991811418658
3,0
3,1.98991811418658
3,1.98991811418658
3,0.99495905709329
3,1.98991811418658
3,0.994959057093292
3,0
3,1.98991811418658
3,1.98991811418658
3,0.99495905709329
3,0.994959057093292
3,0
3,0.994959057093292
3,1.98991811418658
3,0.994959057093292
3,0
3,0.99495905709329
5,0
5,0.994959057114899
5,2.98487717129226
5,0
5,0.9949590570933
5,1.98991811418658
5,1.98991811418814
5,0
5,1.98991811418688
5,2.98487717127989
5,1.98991811418658
5,0.99495905709332
5,0.994959057220951
5,0
5,0.994959057093316
5,2.9848771856006
5,0.99495905718736
5,1.98991811418741
5,1.98991811418681
5,3.97983622837322
5,0.994959057096255
5,0.994959057093292
5,1.98991811418663
5,0.994959057093292
5,0.99495905709329
10,1.98991821040047
10,1.98993572459429
10,1.23896626291753e-09
10,1.98998419642045
10,0.994959060234274
10,1.98994616582292
10,4.97479529115494
10,4.72009809016072e-09
10,1.98991817457813
10,2.98487877634947
10,3.97983625391299
10,2.984886060677
10,0.994960188498597
10,3.97992245329456
10,6.99123070546648e-09
10,2.98487763366729
10,3.97984705216709
10,6.19323170525377e-08
10,1.98991825953937
10,2.98487743130811
10,4.97479949735513
10,1.98991825257325
10,1.98991969745762
10,2.98491055543963
10,4.97479537899087
20,8.80841408396217
20,1.99141271620075
20,3.98546276620316
20,3.98041674331095
20,2.98620981485156
20,0.00278964529690029
20,5.97127062536808
20,0.00269400694316069
20,0.00035218768857348
20,5.99946173208035
20,2.99571877573045
20,1.99030741257104
20,3.98402271761376
20,2.98660038304079
20,3.00347131590665
20,1.99031194709314
20,4.97818325394809
20,3.98553368779072
20,1.99392749202368
20,0.995700650922974
20,7.9793966802873
20,1.99807203053813
20,1.99029120260219
20,2.98598914454869
20,1.00963203101037
50,36.1565037711091
50,121.530286223778
50,5.69533712546319
50,18.7206054139211
50,152.306722175813
50,24.0227206712053
50,14.8319625430022
50,26.6207880196836
50,78.1721666300856
50,55.7385867286728
50,27.0028270162553
50,14.1210529560937
50,44.6348092725283
50,17.1562577088009
50,11.0792283762128
50,4.55532227549028
50,16.7325558052195
50,16.4476863903239
50,63.9615634203953
50,111.31118322932
50,9.64113951608893
50,12.049613961103
50,65.3567647536617
50,26.1507835251797
50,129.230710382175
70,84.1068959753952
70,362.533336681826
70,311.29522024437
70,126.724813264471
70,256.960202546036
70,194.544688226091
70,182.738790446892
70,139.731421510398
70,49.4950885803399
70,224.742807275471
70,175.977459972966
70,163.63665007536
70,160.670454063796
70,248.764722392063
70,300.903364111728
70,188.46899010952
70,100.949093008839
70,336.188129283965
70,277.883341394743
70,76.7259029717411
70,92.4008849704555
70,154.725421406369
70,378.238342915831
70,119.324278593443
70,146.737928523385
