"dim","best_val"
3,7.45051947943994e-60
3,1.10060438573776e-61
3,1.40770730000845e-60
3,1.56382345270124e-61
3,1.62014863069785e-56
3,3.44291108690491e-61
3,1.05254052876026e-58
3,2.42033174289243e-58
3,1.83217550446797e-60
3,2.72488617593116e-59
3,3.94569068694336e-57
3,2.43859590422364e-58
3,9.45596270491148e-61
3,3.94366010567169e-57
3,1.22409731404735e-58
3,5.75788526331614e-59
3,1.63826756678989e-60
3,5.67021099477037e-59
3,1.8923818933582e-60
3,1.29965409570095e-60
3,5.62654345281593e-12
3,2.4077989402784e-63
3,7.58201305571512e-61
3,2.29446094454289e-59
3,2.73927936655888e-58
5,3.97307896037899e-34
5,1.53807916772036e-35
5,3.5114446639809e-34
5,5.38293054522433e-34
5,6.00855479475447e-33
5,1.55121605823152e-33
5,3.98901912993293e-33
5,2.29024376938779e-33
5,2.07130266749584e-34
5,8.81043933747427e-33
5,6.036270508539e-35
5,1.36472935235702e-34
5,1.64802668411527e-35
5,6.88853139169896e-32
5,2.84032564859339e-34
5,1.19433183479788e-33
5,1.47417893663674e-32
5,1.86632783426291e-33
5,8.62412730419147e-35
5,2.99941489347952e-33
5,3.47419420994997e-33
5,8.12052160072902e-35
5,4.57638121491957e-33
5,2.28632209894294e-34
5,5.54771268868646e-33
10,6.03009687815102e-15
10,1.48861227503305e-14
10,1.33194857534508e-14
10,8.77499761992713e-15
10,1.24778076466729e-15
10,1.20381960940432e-15
10,4.33040557739249e-15
10,5.14881796998417e-16
10,2.69256042383165e-14
10,3.76689516853556e-15
10,3.94406503008746e-15
10,6.7659000114056e-15
10,2.87350313098894e-15
10,3.3799566745322e-14
10,7.68074636087925e-15
10,9.98048533304772e-15
10,2.82652016425275e-14
10,2.59087690253828e-15
10,1.14319215642277e-15
10,2.34173596855309e-14
10,3.47437636320903e-15
10,1.09317133824648e-14
10,1.8316341577362e-14
10,4.01384271973581e-15
10,1.3917368967921e-15
20,6.50605365005848e-07
20,2.28116621747526e-06
20,9.20044402491061e-06
20,6.64858655191234e-06
20,6.19785195957839e-07
20,4.41049205264286e-06
20,5.32517434117165e-06
20,1.29780067628472e-06
20,1.13800828143134e-05
20,1.16521014931773e-05
20,6.68525442503781e-06
20,5.49512173440936e-06
20,2.92063878828748e-06
20,2.41966003603961e-06
20,8.94540722138472e-06
20,8.81355021644886e-06
20,1.79812005716742e-06
20,3.18417161782886e-06
20,8.285268375883e-06
20,7.23062540947913e-06
20,6.98199288886414e-06
20,7.91716578324764e-06
20,4.36041050803715e-06
20,1.88542545435512e-06
20,6.90759160393887e-06
50,0.159456269262591
50,0.0916975977798096
50,0.215897998858019
50,0.191400380290408
50,0.328301218881811
50,0.127472393802685
50,0.15122738988296
50,0.142476543778346
50,0.154534612217558
50,0.228739763825038
50,0.190237111179095
50,0.22325971134599
50,0.208796893371304
50,0.222275857104794
50,0.114170421245177
50,0.104801178168722
50,0.172110525463867
50,0.25678889495861
50,0.155020299168835
50,0.239417033260528
50,0.118874030004107
50,0.188801234760256
50,0.153108236112995
50,0.0897223614128762
50,0.167809351395659
70,0.578630841507425
70,0.582531765113109
70,1.28915300551352
70,1.09800698625229
70,1.12188665424837
70,1.30552086165397
70,0.741985233294568
70,1.50042084307774
70,1.08245369382132
70,0.857835183846852
70,0.868126596371609
70,1.00680953459965
70,0.982989174740155
70,1.67077710208179
70,1.21604813823092
70,1.32327317480829
70,1.07707147746745
70,0.671896282656803
70,1.44960199011793
70,0.846770169638917
70,1.91382457307739
70,1.5352287428904
70,1.43826036656987
70,1.39848454162228
70,0.892255986527258
