"R"
0.00764091014862061
0.00998756885528564
0.00870413780212402
0.00861761569976807
0.00775554180145264
0.00812828540802002
0.00674140453338623
0.00836482048034668
0.00611116886138916
0.00511441230773926
0.00581967830657959
0.00550220012664795
0.0053051233291626
0.00714650154113769
0.00582816600799561
0.00552694797515869
0.00742366313934326
0.00513510704040527
0.0043309211730957
0.00746722221374512
0.00654582977294922
0.00649433135986328
0.00698752403259277
0.00513608455657959
0.00808777809143066
0.00608141422271728
0.00545368194580078
0.00504179000854492
0.00772702693939209
0.00652508735656738
0.00470178127288818
0.00739343166351318
0.0048825740814209
0.00487329959869385
0.0073237419128418
0.0044440746307373
0.00430810451507568
0.00773739814758301
0.00517919063568115
0.00673305988311768
0.00622901916503906
0.00745804309844971
0.00332908630371094
0.00487837791442871
0.00670540332794189
0.00484480857849121
0.00570166110992432
0.00789332389831543
0.00430948734283447
0.00768194198608398
0.00749614238739014
0.00530028343200684
0.00554573535919189
0.00740201473236084
0.00534970760345459
0.00667350292205811
0.00576050281524658
0.00586898326873779
0.00563971996307373
0.00605943202972412
0.00745816230773926
0.00321269035339355
0.00818362236022949
0.00384807586669922
0.00638062953948975
0.00865578651428223
0.00445916652679443
0.00758950710296631
0.00771939754486084
0.00740964412689209
0.00472519397735596
0.00674588680267334
0.00612490177154541
0.0064685583114624
0.0081040620803833
0.0050635814666748
0.00755531787872314
0.00705828666687012
0.00415349006652832
0.00757687091827393
0.00805380344390869
0.00370361804962158
0.00711853504180908
0.00615198612213135
0.00539619922637939
0.00786385536193848
0.00595366954803467
0.00726370811462402
0.0059999942779541
0.00589926242828369
0.0063288688659668
0.00673623085021973
0.00645034313201904
0.00515570640563965
0.00858848094940185
0.00533521175384521
0.00664448738098145
0.00738475322723389
0.00558102130889893
0.00635943412780762
0.00656986236572266
0.00613842010498047
0.00542976856231689
0.00743153095245361
0.00732786655426025
0.0054865837097168
0.00505285263061523
0.00624399185180664
0.00857291221618652
0.00451779365539551
0.00522449016571045
0.00821993350982666
0.00671017169952393
0.00450992584228516
0.0068612813949585
0.00730388164520264
0.00466012954711914
0.00624022483825684
0.00761229991912842
0.00581610202789307
0.00339808464050293
0.00886068344116211
0.00550069808959961
0.00605757236480713
0.00777013301849365
0.00523862838745117
0.00779657363891602
0.00586428642272949
0.00475320816040039
0.007352614402771
0.00617461204528809
0.00621616840362549
0.00523231029510498
0.00715446472167969
0.00598361492156982
0.00620465278625488
0.00579128265380859
0.0074284553527832
0.00485968589782715
0.0068831205368042
0.00598158836364746
0.00409767627716064
0.00693478584289551
0.0062915563583374
0.00679867267608643
0.0056199312210083
0.00526587963104248
0.00705392360687256
0.00699160099029541
0.00471546649932861
0.00674803256988525
0.00732688903808594
0.00485391616821289
0.00743429660797119
0.00650718212127686
0.00728054046630859
0.00762124061584473
0.00504751205444336
0.00570509433746338
0.0076185941696167
0.0066875696182251
0.00760715007781982
0.00743999481201172
0.00785441398620606
0.00594878196716309
0.00550241470336914
0.00797719955444336
0.0077749490737915
0.00565056800842285
0.0069514274597168
0.00821883678436279
0.00635254383087158
0.0079270601272583
0.00372633934020996
0.00667660236358643
0.00922231674194336
0.00754842758178711
0.00486147403717041
0.00908827781677246
0.00457248687744141
0.00715608596801758
0.00515422821044922
0.00744321346282959
0.00690808296203613
0.00522050857543945
0.00717678070068359
0.00843691825866699
0.00560958385467529
0.00446000099182129
0.00890629291534424
0.00666708946228027
0.00662429332733154
0.00828015804290771
0.00650784969329834
0.00758652687072754
0.00818557739257813
0.00696399211883545
0.00375680923461914
0.00720639228820801
0.00523040294647217
0.00876669883728027
0.00659620761871338
0.00572102069854736
0.00704081058502197
0.00609817504882812
0.00475368499755859
0.00723443031311035
0.00805413722991943
0.00681488513946533
0.006197190284729
0.00676312446594238
0.00780956745147705
0.00427627563476562
0.00661022663116455
0.00573940277099609
0.00583500862121582
0.00794289112091064
0.00850503444671631
0.00794327259063721
0.00749838352203369
0.00770511627197266
0.00580120086669922
0.00597662925720215
0.00604116916656494
0.00965776443481445
0.00585472583770752
0.00857210159301758
0.00405178070068359
0.00661091804504395
0.00571637153625488
0.00518131256103516
0.00917859077453613
0.00643858909606934
0.00653204917907715
0.00714418888092041
0.00574436187744141
0.00610826015472412
0.00804884433746338
0.00441884994506836
0.00802111625671387
0.00602095127105713
0.00600919723510742
0.00562067031860352
0.00704042911529541
0.00622153282165527
0.00530018806457519
0.0083855152130127
0.00555958747863769
0.00531637668609619
0.00852479934692383
0.00580542087554932
0.0043698787689209
0.00666673183441162
0.00633292198181152
0.00886688232421875
0.00528159141540527
0.00509748458862305
0.007637619972229
0.00560097694396973
0.00607600212097168
0.00569229125976563
0.00478687286376953
0.00902271270751953
0.0041729211807251
0.00577630996704102
0.00670747756958008
0.00496306419372559
0.00705356597900391
0.00534515380859375
0.00665457248687744
0.00541300773620605
0.00586631298065186
0.00595290660858154
0.00795247554779053
0.00333311557769775
0.00909519195556641
0.00713605880737305
0.00367040634155273
0.00873947143554688
0.00634834766387939
0.00622990131378174
0.00573720932006836
0.0064100980758667
0.00555903911590576
0.00751628875732422
0.00482933521270752
0.00591409206390381
0.00840554237365723
0.00575947761535645
0.00723674297332764
0.00596911907196045
0.00526831150054932
0.00624206066131592
0.00615682601928711
0.00492267608642578
0.00682773590087891
0.00717110633850098
0.00583095550537109
0.00723204612731934
0.00584144592285156
0.00651240348815918
0.00810561180114746
0.00488653182983398
0.00858278274536133
0.00411224365234375
0.00718569755554199
0.0061370849609375
0.00619421005249023
0.00541462898254394
0.00813088417053223
0.00537891387939453
0.00471699237823486
0.00792891979217529
0.00667228698730469
