,dim,best_val
0,3,1.9899181141865796
1,3,0.0
2,3,0.9949590570932898
3,3,0.9949590570932898
4,3,1.9899181141865796
5,3,1.9899181141865796
6,3,1.9899181141865814
7,3,0.9949590570932898
8,3,0.0
9,3,0.9949590570932898
10,3,0.0
11,3,0.0
12,3,0.9949590570932898
13,3,0.9949590570932898
14,3,0.9949590570932898
15,3,0.9949590570932898
16,3,0.0
17,3,0.9949590570932898
18,3,0.9949590570932898
19,3,0.9949590570932898
20,3,0.0
21,3,0.0
22,3,0.0
23,3,0.9949590570932898
24,3,0.9949590570932898
25,5,0.9949590570932898
26,5,0.9949590570932898
27,5,1.9899181141865796
28,5,1.9899181141865796
29,5,1.9899181141865796
30,5,2.984877171279871
31,5,3.9798362283731628
32,5,1.9899181141865814
33,5,0.0
34,5,2.984877171279871
35,5,2.984877171279871
36,5,0.0
37,5,1.9899181141865814
38,5,2.984877171279871
39,5,2.984877171279871
40,5,1.9899181141865796
41,5,1.9899181141865814
42,5,2.984877171279871
43,5,0.9949590570932898
44,5,0.9949590570932898
45,5,1.9899181141865814
46,5,1.9899181141865796
47,5,0.9949590570932898
48,5,0.0
49,5,2.984877171279871
50,10,4.974795285466454
51,10,4.974795285466451
52,10,0.9949590570932898
53,10,5.969754342559744
54,10,5.969754342559744
55,10,1.9899181141865796
56,10,3.9798362283731628
57,10,4.974795285466454
58,10,0.9949590570932898
59,10,2.984877171279873
60,10,1.9899181141865814
61,10,5.969754342559744
62,10,4.974795285466454
63,10,4.974795285466454
64,10,3.9798362283731628
65,10,2.984877171279873
66,10,4.9747952854664526
67,10,0.0
68,10,4.974795285466454
69,10,4.974795285466454
70,10,1.9899181141865814
71,10,2.984877171279873
72,10,2.984877171279873
73,10,4.974795285466454
74,10,3.979836228373161
75,20,13.929421762911048
76,20,7.959672456746329
77,20,9.94959057093291
78,20,8.95463151383962
79,20,5.969754342559748
80,20,16.914294127853033
81,20,8.954631513839619
82,20,8.954631513839617
83,20,5.969754342559742
84,20,12.934467742212785
85,20,8.954631513839617
86,20,7.9596724567463255
87,20,5.969754342559746
88,20,12.934457666574632
89,20,7.959672456746331
90,20,9.949590570932912
91,20,7.959672456746327
92,20,52.7815711748084
93,20,6.964713446309961
94,20,12.934467742212785
95,20,7.959672456746334
96,20,11.939508685119502
97,20,10.944549628026206
98,20,8.95463151444461
99,20,11.939508685119494
100,50,24.87409670355849
101,50,40.793683378127724
102,50,30.847319786870393
103,50,23.879029787888605
104,50,24.873983414912274
105,50,32.83365892801391
106,50,20.894150774937046
107,50,18.904229240216313
108,50,28.853815042477382
109,50,21.889111282728393
110,50,25.869043914634442
111,50,29.848832653074087
112,50,33.83498228908819
113,50,23.879027037868262
114,50,26.863902258659287
115,50,30.84376091545245
116,50,24.87398315037391
117,50,27.85885732579121
118,50,21.88910566491102
119,50,54.95590615063077
120,50,73.73195047143992
121,50,25.86893897497243
122,50,20.894144724373955
123,50,20.894142497566897
124,50,21.889106148936747
125,70,37.83356992649302
126,70,33.832858849788956
127,70,44.77365002200856
128,70,30.844954975595964
129,70,34.825100398451596
130,70,36.81562861110674
131,70,26.86400482615364
132,70,32.83382780645021
133,70,28.855633718227807
134,70,33.82881153639231
135,70,36.81433463139293
136,70,27.85915184398172
137,70,41.792485696030745
138,70,42.863638980364826
139,70,43.778923391965996
140,70,40.794329667803936
141,70,46.798244834061755
142,70,29.852006190322946
143,70,43.77858197303533
144,70,68.80376666546984
145,70,44.776423626420765
146,70,42.78574238858144
147,70,48.761434412214875
148,70,595.9476055746824
149,70,30.843813976382588
