,dim,best_val
0,3,7.34474190063775e-26
1,3,3.576037713987158e-26
2,3,9.13317054931555e-29
3,3,1.7581103762829676e-26
4,3,9.003791682424279e-28
5,3,4.5995089113057756e-27
6,3,1.1619185952854069e-26
7,3,6.65618123062039e-28
8,3,1.4304068360813196e-26
9,3,1.2084058765217236e-27
10,3,4.5234736230009407e-26
11,3,1.228055914341058e-27
12,3,2.3541120866549976e-27
13,3,3.8843750718417926e-28
14,3,4.4035927988769074e-26
15,3,5.501294168772189e-28
16,3,3.090626960784468e-26
17,3,4.38889446322981e-26
18,3,4.236951468231473e-28
19,3,2.770576113080023e-26
20,3,3.7338281655209635e-26
21,3,1.8532704025206218e-27
22,3,2.830972612008874e-26
23,3,1.0718135695251381e-27
24,3,4.0134204829250185e-27
25,5,2.0206729828399554e-20
26,5,1.3655028453039155e-20
27,5,4.2172131959815475e-20
28,5,9.389481986336492e-21
29,5,1.1401820104854118e-20
30,5,3.316160691893703e-20
31,5,1.5965410761600256e-20
32,5,2.718130197342752e-20
33,5,1.964617106142529e-21
34,5,5.825721164188709e-21
35,5,2.3116235112866346e-20
36,5,4.3743578439739355e-21
37,5,7.901566830569998e-21
38,5,2.6551614795813186e-21
39,5,1.0128791484783128e-20
40,5,1.1509846040997706e-21
41,5,2.0368441653495692e-20
42,5,3.595057975959904e-20
43,5,1.2029335833323644e-20
44,5,9.886550462285156e-21
45,5,9.621986760124185e-21
46,5,8.067751948517371e-22
47,5,1.3427485805179228e-21
48,5,1.1536992913266515e-20
49,5,7.820869946774554e-21
50,10,1.3990158065200364e-13
51,10,7.637559739832074e-13
52,10,2.42832532917097e-13
53,10,1.0369587219052824e-12
54,10,6.927857739621751e-13
55,10,2.252408605405152e-12
56,10,1.3907145876449438e-13
57,10,1.162830263325158e-12
58,10,1.1201187371794158e-12
59,10,2.2085626383388432e-13
60,10,1.22334456260496e-12
61,10,1.6880625065037234e-13
62,10,7.732149027436191e-13
63,10,1.1803404870880478e-12
64,10,1.8386298078872573e-12
65,10,2.557148336297262e-13
66,10,3.3586413423824975e-13
67,10,3.1213311852161327e-13
68,10,1.033597946213706e-12
69,10,1.1671945690087133e-12
70,10,6.740758530749792e-13
71,10,6.549927410446473e-13
72,10,8.698776617363555e-13
73,10,1.156450833449207e-12
74,10,2.227589831315658e-12
75,20,9.692752525465175e-08
76,20,3.3833303694456613e-07
77,20,1.6890686211649696e-07
78,20,7.52723954864417e-08
79,20,1.3658323567060205e-07
80,20,4.374587391583988e-08
81,20,1.8880009348509784e-08
82,20,2.2437865520904992e-08
83,20,6.030749195497936e-08
84,20,1.0090248539768301e-07
85,20,4.3596429167974134e-08
86,20,7.903021092898838e-08
87,20,5.257376195979903e-08
88,20,7.486675771720517e-08
89,20,4.20707047016468e-08
90,20,8.650803937658773e-08
91,20,6.767134794710438e-08
92,20,1.0963575187875319e-07
93,20,4.84074421480519e-08
94,20,4.019773303693504e-08
95,20,2.7945127824584226e-08
96,20,2.8968999046846685e-08
97,20,3.083059646086101e-07
98,20,9.732525367254953e-08
99,20,2.1326697767077047e-07
100,50,0.000388252546140449
101,50,0.0002500156742238697
102,50,0.00017710509765869116
103,50,0.00042032496439166627
104,50,0.00046859750097841436
105,50,0.0003573319766233753
106,50,0.00021848419835806987
107,50,0.0005700864880804377
108,50,0.00019366003501463037
109,50,0.0004437326535048376
110,50,0.0007682204123754288
111,50,0.00022726065244416455
112,50,0.00019899120332393221
113,50,0.00031734531403976865
114,50,0.00039172626315816714
115,50,0.000377007337365492
116,50,0.00015524422170993472
117,50,0.00042757748187009743
118,50,0.00038590843688805245
119,50,0.0008339212131377449
120,50,0.0003127214065660716
121,50,0.00032363707789377297
122,50,0.00018126900327274196
123,50,0.0006713877229958253
124,50,0.0002507978485095659
125,70,0.001563402743238354
126,70,0.021580085070026955
127,70,0.028359628081766536
128,70,0.0199836866631679
129,70,0.0019616945919599914
130,70,0.01666521625865586
131,70,0.0023984126790014297
132,70,0.0013171982427735655
133,70,0.002124584503246011
134,70,0.002411815402685207
135,70,0.001159768889180877
136,70,0.001564071553079887
137,70,0.00263055189273306
138,70,0.024207359319335736
139,70,0.002226241346294124
140,70,0.002843049924883384
141,70,0.0019912544494064804
142,70,0.004040960778985825
143,70,0.005241068238245198
144,70,0.02364004211985558
145,70,0.0016462885524520176
146,70,0.0022110936991288133
147,70,0.002095175557060042
148,70,0.0023822459845067225
149,70,0.021118738231926507
