,dim,best_val
0,3,0.0
1,3,0.9949590570932898
2,3,0.0
3,3,0.0
4,3,0.0
5,3,0.0
6,3,0.0
7,3,0.0
8,3,0.0
9,3,0.9949590570932898
10,3,0.0
11,3,0.0
12,3,0.0
13,3,0.0
14,3,0.9949590570932898
15,3,0.0
16,3,0.0
17,3,0.0
18,3,0.0
19,3,0.0
20,3,0.9949590570932898
21,3,0.9949590570932898
22,3,0.0
23,3,0.0
24,3,0.9949590570932898
25,5,1.9899181141865796
26,5,0.9949590570932898
27,5,0.9949590570932898
28,5,0.0
29,5,1.9899181141865796
30,5,0.9949590570932898
31,5,0.0
32,5,0.0
33,5,0.9949590570932898
34,5,1.9899181141865796
35,5,0.9949590570932898
36,5,2.0143918925851825
37,5,0.9949590570932898
38,5,1.9899181141865796
39,5,0.0
40,5,0.9949590570932898
41,5,1.7763568394002505e-14
42,5,0.9949590570932898
43,5,0.9949590570932898
44,5,0.9949590570932898
45,5,0.0
46,5,0.0
47,5,1.0826953529956942
48,5,0.9949590570932898
49,5,1.9899181141865796
50,10,6.127189214771811
51,10,6.964713399653183
52,10,2.984877171279935
53,10,5.0212646672009615
54,10,3.97983622837317
55,10,3.9798362283731716
56,10,0.9949590570980753
57,10,0.9949590570957607
58,10,2.9848771712800897
59,10,3.979836228373273
60,10,8.902093355105245
61,10,6.346910939104696
62,10,6.614747085096377
63,10,4.9747952854664685
64,10,2.9848771712798765
65,10,7.752009005244554
66,10,2.9848771712799085
67,10,3.97983622837317
68,10,2.0482185966986286
69,10,3.4848410088056063
70,10,3.979836228373287
71,10,4.974795285466461
72,10,5.969754342559941
73,10,5.969754342559819
74,10,3.97983622837371
75,20,9.974365740905341
76,20,7.961141479981
77,20,12.007415985488528
78,20,17.212397846322254
79,20,7.981245320058534
80,20,10.671064176689764
81,20,12.108277316148408
82,20,31.72510739792098
83,20,10.944845174494668
84,20,15.194774547679383
85,20,10.099892667611991
86,20,13.445889729023818
87,20,18.702147951873222
88,20,15.252941329425637
89,20,8.07035536842455
90,20,15.61936191423447
91,20,15.00226275993101
92,20,18.707532287402238
93,20,16.941570574917524
94,20,9.95083762713289
95,20,14.054694631180876
96,20,14.114453368878555
97,20,17.07784050499059
98,20,6.4213376465839165
99,20,19.317973772456774
100,50,92.5195824630515
101,50,143.74364285874114
102,50,89.75399324959831
103,50,86.74177227553518
104,50,110.13674936640788
105,50,152.4825328980673
106,50,84.70190348913418
107,50,123.7388522554881
108,50,78.4488292390522
109,50,167.33637323778495
110,50,118.9561301435421
111,50,77.78392020773721
112,50,96.41179969856812
113,50,53.964900228757394
114,50,177.5874261254804
115,50,105.69056945499895
116,50,98.6023005303559
117,50,108.39239602203654
118,50,77.63456595788116
119,50,127.33871963014035
120,50,93.46936516683412
121,50,153.79591614342073
122,50,121.34161316568078
123,50,102.11632647769581
124,50,164.1524697721118
125,70,201.7078049439821
126,70,266.8147637730089
127,70,168.61102827240848
128,70,204.57246316851484
129,70,234.58675071110423
130,70,203.20205895654533
131,70,331.21636461172847
132,70,200.95693489209734
133,70,238.57095166419913
134,70,229.86730024393648
135,70,206.47693542849066
136,70,215.43458442056868
137,70,224.80403754158095
138,70,201.19875091892672
139,70,242.17650426280792
140,70,214.9058300364592
141,70,268.78431050622106
142,70,285.8087756883662
143,70,191.6373055706999
144,70,182.40243550451473
145,70,183.05958946403027
146,70,221.84948175095954
147,70,227.43720958433448
148,70,310.1159303394964
149,70,199.14799682874298
