,dim,best_val
0,3,0.9949590570932898
1,3,2.984877171279873
2,3,0.9949590570932898
3,3,1.9899181141865832
4,3,0.9949590570932898
5,3,0.0
6,3,1.9899181141865814
7,3,0.0
8,3,0.9949590570932898
9,3,0.9949590570932898
10,3,1.9899181141865814
11,3,0.9949590570932898
12,3,1.9899181141865814
13,3,1.9899181141865814
14,3,1.9899181141865814
15,3,0.9949590570932916
16,3,5.9697493047406684
17,3,0.9949590570963327
18,3,2.984877171279871
19,3,1.9899181141865796
20,3,0.9949590570932898
21,3,0.0
22,3,0.9949590570932898
23,3,0.9949590570932898
24,3,0.9949590570932916
25,5,3.9798362300995525
26,5,1.9899181141865814
27,5,0.9949590570932934
28,5,0.0
29,5,2.984877171279873
30,5,1.9899181141865814
31,5,0.9949590570932898
32,5,2.9848771712798747
33,5,3.9798362283731645
34,5,1.9899181141865814
35,5,1.9899181141865814
36,5,2.984877171279871
37,5,0.9949590570932916
38,5,2.984877171279873
39,5,2.984877171279873
40,5,3.9798362283731645
41,5,1.9899181141885744
42,5,1.9899181141865814
43,5,1.9899181141865814
44,5,2.984877171279873
45,5,2.984877171279873
46,5,2.9848771712798747
47,5,0.9949590570932898
48,5,1.9899181141865814
49,5,2.9848771712798694
50,10,4.974795285832787
51,10,2.984877171385941
52,10,5.969754343083801
53,10,6.964713400385307
54,10,3.9798362288278373
55,10,3.9798362288061586
56,10,3.9798362287801776
57,10,4.9747952865846745
58,10,3.9798362287131415
59,10,4.974795286580084
60,10,8.954626481367535
61,10,5.969754342954543
62,10,2.9848771717828146
63,10,3.979836228709255
64,10,1.989918114698627
65,10,3.9798362288378772
66,10,5.969754343100018
67,10,0.9949590573489786
68,10,4.974795286737493
69,10,3.9798362305570674
70,10,5.9697543427065245
71,10,5.969754343071109
72,10,4.974795285600727
73,10,3.9798362288132374
74,10,4.974795286081681
75,20,7.959718975286883
76,20,4.97486231969496
77,20,9.949720260050553
78,20,7.959772191728462
79,20,5.969827802203735
80,20,10.944580821305879
81,20,8.954644193293186
82,20,8.954657275111519
83,20,9.949619180762657
84,20,9.949640883886044
85,20,8.954650934386509
86,20,6.964752964573085
87,20,3.979849680200754
88,20,8.95465452538993
89,20,11.939606963073413
90,20,8.954661040431112
91,20,13.929443562828311
92,20,9.949637274716649
93,20,13.929475562325939
94,20,11.939547644147586
95,20,10.944582020513208
96,20,6.964733825968747
97,20,4.974927357783352
98,20,4.974829495326867
99,20,6.964830030375504
100,50,23.988451825549774
101,50,21.469833665464588
102,50,21.96173290055747
103,50,20.048073210633866
104,50,15.103870419587851
105,50,17.912010677191354
106,50,23.08510066013938
107,50,22.985704190240416
108,50,21.039296065896007
109,50,24.972243665815007
110,50,21.247550969905834
111,50,22.028253112690642
112,50,21.342062120718865
113,50,21.514892466338736
114,50,25.142700605894937
115,50,20.18800242810238
116,50,21.027354060245887
117,50,16.003477557618638
118,50,16.101036679132413
119,50,18.07409123334373
120,50,25.896064353009283
121,50,13.349851623622929
122,50,21.044119408400988
123,50,26.880111078878016
124,50,25.031189923059635
125,70,25.689269157698128
126,70,42.533969458018625
127,70,29.654223469571548
128,70,34.57926511644906
129,70,33.667079457747796
130,70,38.324498364153136
131,70,47.373729021478354
132,70,40.123156579650725
133,70,37.511794258775176
134,70,35.652274058891024
135,70,36.531970197291606
136,70,21.920155585134324
137,70,34.89480357562312
138,70,36.850663056071035
139,70,32.50783046001125
140,70,37.8630605661527
141,70,30.555873000972927
142,70,33.701759895296696
143,70,22.604106072177366
144,70,35.5326046144029
145,70,27.69758916094662
146,70,32.60419336329109
147,70,36.64508640585756
148,70,44.05600350661321
149,70,27.741289334119415
